No.,Title,Author(s),Language,Game type,Duration,Min. number of players,Max. number of players,Entry threshold,Prerequisites,Link,Hashtags
1251,The Arrival (A LARP Script),CDS,EN,chamber larp,2-4h,14,14,2,2,https://www.drivethrurpg.com/product/142027/The-Arrival-A-LARP-Script,"#payment
#criminal"
1252,Carnival Arcane: The LARP,Figures of Your Imagination (FYI),EN,chamber larp,2-4h,11,20,2,2,https://www.drivethrurpg.com/product/120647/Carnival-Arcane-The-LARP,"#payment
#circus"
1253,The Ageless (Cthulhu Live),Skirmisher Publishing,EN,chamber larp,---,10,15,2,2,https://www.drivethrurpg.com/product/236301/The-Ageless-Cthulhu-Live,"#payment
#cthulhu"
1254,Czarnobyl Mon Amour,"Juhana Pettersson
PRS",EN,freeform,---,99,99,2,2,https://www.drivethrurpg.com/product/233986/Chernobyl-Mon-Amour,"#payment
#love"
1255,Tomorrow Dies Today,Mooney Bin Entertainment,EN,chamber larp,2-4h,10,10,2,2,https://www.drivethrurpg.com/product/233707/Tomorrow-Dies-Today,"#payment
#apocalyptic"
1256,Take Cover,Drowning Moon Studios,EN,freeform,2-4h,99,99,2,1,https://www.drivethrurpg.com/product/228273/Take-Cover,#payment
1257,The Witch of Thrush Hollow,Espionage Party,EN,chamber larp,---,7,18,2,2,https://www.drivethrurpg.com/product/221986/The-Witch-of-Thrush-Hollow,"#payment
#witch"
1258,The Imposters,Ginger Goat,EN,chamber larp,---,99,99,---,---,https://www.drivethrurpg.com/product/215094/The-Imposters,#payment
1259,Trump/Putin,Ginger Goat,EN,nano-larp,---,2,2,2,1,https://www.drivethrurpg.com/product/208922/Trump-Putin,#satira
1260,Sincerely,Glass-Free* Games,EN,nano-larp,---,2,2,2,1,https://www.drivethrurpg.com/product/206314/Sincerely,#love
1261,Arsenic and Old Mills,Espionage Party,EN,chamber larp,<2h,8,16,2,2,https://www.drivethrurpg.com/product/204112/Arsenic-and-Old-Mills,"#payment
#SF
#pirates"
1262,No Planet for Old Pirates,Espionage Party,EN,chamber larp,<2h,7,16,2,2,https://www.drivethrurpg.com/product/204111/No-Planet-for-Old-Pirates,"#payment
#19century
#gangs"
1263,John Anvil Private Investigator,Wilhelm's games,EN,nano-larp,---,5,5,1,1,https://www.drivethrurpg.com/product/201435/John-Anvil-Private-Investigator,"#payment
#criminal"
1264,Goats 'n' Scapes,Espionage Party,EN,chamber larp,<2h,9,19,2,2,https://www.drivethrurpg.com/product/199848/Goats-n-Scapes,#payment
1265,Grandiose Disaster: Hatch Fever,ndp design,EN,chamber larp,2-4h,6,12,2,2,https://www.drivethrurpg.com/product/199324/A-Grandiose-Disaster-Hatch-Fever,"#payment
#pandemic
#horror"
1266,The Silver Kiss of the Magical Twilight of the Full Moon,Scary Monster Games,EN,freeform,---,4,4,2,---,https://www.drivethrurpg.com/product/88436/The-Silver-Kiss-of-the-Magical-Twilight-of-the-Full-Moon,#payment
1267,KiL Quest III,Mr. Funkies Serious Publishing,EN,chamber larp,---,99,99,---,---,https://www.drivethrurpg.com/product/90179/KiL-Quest-III,"#payment
#romanse
#supernatural
#teenagers"
1268,Strong Female Character,Drowning Moon Studios,EN,freeform,---,3,10,2,1,https://www.drivethrurpg.com/product/286197/Strong-Female-Character,#payment
1269,Galatea's Mirror,Drowning Moon Studios,EN,freeform,---,99,99,2,1,https://www.drivethrurpg.com/product/239453/Galateas-Mirror,"#payment
#SI"
1270,Meet The Jealyfish,Espionage Party,EN,chamber larp,<2h,7,12,2,2,https://www.drivethrurpg.com/product/284191/Meet-The-Jealyfish,#music
1271,The Senate Game,Howard David Ingham,EN,nano-larp,---,99,99,---,---,https://www.drivethrurpg.com/product/240861/The-Senate-Game,"#payment
#antic"
1272,Gender Repeal Party,Goat Song Publishing,EN,freeform,---,99,99,2,1,https://www.drivethrurpg.com/product/283643/Gender-Repeal-Party,"#payment
#LGBT"
1273,Skeleton Song,Jacqueline Bryk,EN,freeform,<2h,5,5,2,1,https://www.drivethrurpg.com/product/268169/Skeleton-Song,"#payment
#horror"
1274,us and Them,Jacqueline Bryk,EN,freeform,<2h,99,99,2,1,https://www.drivethrurpg.com/product/262723/us-and-Them,"#payment
#postapo"
1275,Our Radios Are Dying,Aura Belle,EN,freeform,---,99,99,2,1,https://www.drivethrurpg.com/product/259852/Our-Radios-Are-Dying,"#payment
#SF
#LGBT"
1276,Your Arms Out of Water,Drowning Moon Studios,EN,freeform,---,99,99,2,1,https://www.drivethrurpg.com/product/255093/Your-Arms-Out-of-Water,"#payment
#selkie"
1277,The Emperor's Orchard,Jacqueline Bryk,EN,freeform,<2h,6,6,2,1,https://www.drivethrurpg.com/product/252449/The-Emperors-Orchard,"#payment
#L5R"
1278,The Door in the Wardrobe,Drowning Moon Studios,EN,freeform,---,3,7,2,1,https://www.drivethrurpg.com/product/252087/The-Door-in-the-Wardrobe,"#payment
#children"
1279,Quilt of Shadows,Jacqueline Bryk,EN,freeform,---,99,99,2,1,https://www.drivethrurpg.com/product/251588/Quilt-of-Shadows?manufacturers_id=13033,"#payment
#apocalyptic
#fantasy"
1280,Tornbridge,Jacqueline Bryk,EN,freeform,---,2,2,2,1,https://www.drivethrurpg.com/product/272008/Tornbridge?manufacturers_id=13033,"#payment
#fantasy"
1281,Inside,Laura Wood,EN,chamber larp,2-4h,5,8,2,3,https://www.drivethrurpg.com/product/242272/Inside,"#payment
#prison
#education"
1282,Wight Wedding,Jacqueline Bryk,EN,freeform,---,25,25,2,1,https://www.drivethrurpg.com/product/242446/Wight-Wedding,"#payment
#comedy"
1283,Sins of the Father,Jacqueline Bryk,EN,freeform,---,7,7,2,1,https://www.drivethrurpg.com/product/242506/Sins-of-the-Father,"#payment
#family"
1284,Dead Reckoning,Drowning Moon Studios,EN,freeform,2-4h,4,8,2,1,https://www.drivethrurpg.com/product/242592/Dead-Reckoning,"#payment
#ghost"
1285,The Paradise Machine,Jacqueline Bryk,EN,freeform,<2h,99,99,2,1,https://www.drivethrurpg.com/product/242719/The-Paradise-Machine,"#payment
#teenagers"
1286,A Wolf at the Door,Drowning Moon Studios,EN,freeform,<2h,3,3,2,1,https://www.drivethrurpg.com/product/244886/A-Wolf-at-the-Door,#hlasko
1287,Hlasko,Alex Rowland,EN,freeform,---,99,99,2,1,https://www.drivethrurpg.com/product/251131/Hlasko,"#payment
#domesticviolence"
1288,One Starry Night (Cthulhu Live),Skirmisher Publishing,EN,chamber larp,---,2,5,2,1,https://www.drivethrurpg.com/product/251167/One-Starry-Night-Cthulhu-Live,"#payment
#cthulhu"
1289,White Girl Wasted: Playtest Edition,Jacqueline Bryk,EN,freeform,<2h,99,99,2,1,https://www.drivethrurpg.com/product/251589/White-Girl-Wasted-Playtest-Edition,"#payment
#urbanfantasy"
1290,Dreaming the Devil,Mystery Cult,EN,chamber larp,---,99,99,---,---,https://www.drivethrurpg.com/product/251797/Dreaming-the-Devil,"#payment
#witch"
1291,The Forget-Me-Not Hotel,Espionage Party,EN,chamber larp,<2h,7,16,2,2,https://www.drivethrurpg.com/product/251865/The-ForgetMeNot-Hotel,"#payment
#20s"
1292,Duck and Cover,Jacqueline Bryk,EN,freeform,---,7,35,2,1,https://www.drivethrurpg.com/product/241910/Duck-and-Cover?manufacturers_id=13033,"#payment
"
1293,Debt Is Only The Beginning,Jacqueline Bryk,EN,freeform,---,99,99,2,1,https://www.drivethrurpg.com/product/242644/Debt-Is-Only-The-Beginning?manufacturers_id=13033,"#payment
#urbanfantasy"
1294,Face to Face Book,"Dennis Lange
Vera Busch
Annika Reusch
Krill Luzin
Janina Weber ",DE,chamber larp,---,3,15,2,1,http://www.drama-games.de/wp-content/uploads/2018/02/face_to_face_book.pdf,#music
1295,"HOLLYWOOD, and the Oscar goes...",Dennis Lange ,DE,chamber larp,---,8,8,2,2,http://www.drama-games.de/game-collection/?fbclid=IwAR0MkmmNiquwCv-5lOQZb68z7IzD83vR5MRs9S1-Rbac-Ezl_QIWb21Z4X4,#hollywood
1296,The Day the Music Died,"Jim Ashby
Kath Banks
Jerry Elsmore
Heidi Kaye
Janet Young",EN,chamber larp,2-4h,10,10,1,2,https://www.freeformgames.com/peaky-games/the-day-the-music-died.php,"#payment
#music"
1297,Way Out West,Tracy Bose     ,EN,chamber larp,2-4h,10,24,1,2,https://www.freeformgames.com/games/way-out-west.php,"#payment
#criminal"
1298,Way Out West,Tracy Bose     ,DE,chamber larp,2-4h,10,24,1,2,https://www.freeformgames.com/german_games.php,"#payment
#criminal"
1299,A Will To Murder,Mo Holkar,EN,chamber larp,---,6,9,2,1,https://www.freeformgames.com/games/a-will-to-murder.php,"#payment
#criminal"
1300,A Will To Murder,Mo Holkar,DE,chamber larp,---,6,9,2,1,https://www.freeformgames.com/german_games.php,"#payment
#criminal"
1301,A Speakeasy Murder,Becky Channon,EN,chamber larp,2-4h,15,32,1,2,https://www.freeformgames.com/games/a-speakeasy-murder.php,"#payment
#criminal"
1302,Casino Fatale,Lisa Butler,EN,chamber larp,2-4h,15,30,1,2,https://www.freeformgames.com/games/casino-fatale.php,"#payment
#spy"
1303,Lei'd to Rest,DeAnna Knippling,EN,chamber larp,---,6,22,1,2,https://www.freeformgames.com/games/leid-to-rest.php,#payment
1304,Lei'd to Rest,DeAnna Knippling,DE,chamber larp,---,6,22,1,2,https://www.freeformgames.com/german_games.php,"#payment
#20s"
1305,Curse of the Pharaoh,Mo Holkar,EN,chamber larp,2-4h,6,19,2,2,https://www.freeformgames.com/games/curse-of-the-pharaoh.php,"#payment
#20s"
1306,Curse of the Pharaoh,Mo Holkar,DE,chamber larp,2-4h,6,19,2,2,https://www.freeformgames.com/german_games.php,#payment
1307,"A Heroic Death
",Becky Channon,EN,chamber larp,2-4h,8,12,1,2,https://www.freeformgames.com/games/a-heroic-death.php,"#payment
#superheroes"
1308,Die Quote,Daniel Steinbach,DE,chamber larp,---,12,12,2,1,http://www.drama-games.de/wp-content/uploads/2016/02/Die-Quote-Drama-Game-von-Daniel-Steinbach.pdf,"#asylum
#refugees
#10plus"
1309,Tiere Essen,Daniel Steinbach,DE,chamber larp,---,10,10,2,1,http://www.drama-games.de/wp-content/uploads/Tiere-essen-Ein-DRAMA-GAME-von-Daniel-Steinbach.pdf,#vegetarianism
1310,Spiderman Hat Den Faden Verloren,"Dennis Lange
Daniel Steinbach",DE,chamber larp,---,15,15,2,1,http://www.drama-games.de/wp-content/uploads/Spiderman-hat-den-Faden-verloren-Ein-Drama-Game1.pdf,#superheroes
1311,Seelenstrip,"Stefan Deutsch
Larson Kasper
Taisia Kann",DE,chamber larp,<2h,99,99,---,---,https://checkreality.de/wordpress/unsere-spiele/seelenstrip/,
1312,Seelenstrip,"Stefan Deutsch
Larson Kasper
Taisia Kann",EN,chamber larp,<2h,99,99,---,---,https://checkreality.de/wordpress/en/our-games/soul-strip/,
1313,Dude!Bro!,"Jonas Trier-Knudsen
Stefan Deutsch",EN,chamber larp,<2h,2,2,---,---,https://checkreality.de/wordpress/en/our-games/dudebro/,#friendship
1314,Dude!Bro!,"Jonas Trier-Knudsen
Stefan Deutsch
",DE,chamber larp,<2h,2,2,---,---,https://checkreality.de/wordpress/unsere-spiele/dudebro/,#friendship
1316,Stop Thief!,Stefan Deutsch,DE,chamber larp,<2h,5,8,---,---,https://checkreality.de/wordpress/unsere-spiele/haltet-den-dieb/,"#racism
#wealth"
1317,Wandaland ,"Stefan Deutsch
Larson Kasper
Teena Leipoldt",EN,chamber larp,2-4h,13,13,---,---,https://checkreality.de/wordpress/en/our-games/wandaland-english/,"#HIV
#racism
#10plus"
1318,Wandaland ,"Stefan Deutsch
Larson Kasper
Teena Leipoldt",DE,chamber larp,2-4h,13,13,---,---,https://checkreality.de/wordpress/unsere-spiele/wandaland-deutsch/,"#HIV
#racism
#10plus"
1319,Festiwal,"Line Thorup
Carsten Andreasen",EN,chamber larp,<2h,2,2,---,---,https://checkreality.de/wordpress/en/our-games/festival/,"#tent
#sex"
1320,Festiwal,"Line Thorup
Carsten Andreasen
DE -  Larson Kasper
Stefan Deutsch",DE,chamber larp,<2h,2,2,---,---,https://checkreality.de/wordpress/unsere-spiele/festival-von-line-thorup-carsten-andreasen/,"#tent
#sex"
1321,Der Preis Der Bildung,Dennis Lange,DE,chamber larp,---,99,99,---,---,http://www.drama-games.de/game-collection/der-preis-der-bildung-drama-game/,
1322,"Every Breath you take",Mary Moreno,DE,chamber larp,---,3,3,---,---,http://minilarp.de/wordpress/wp-content/uploads/2018/02/Every-Breath-you-take-Stalking-Larp.pdf,#stalking
1323,"DAS VERHÖR",Daniel Steinbach ,DE,chamber larp,---,99,99,---,---,http://minilarp.de/wordpress/wp-content/uploads/2018/02/Das-Verh%C3%B6r.pdf,
1324,The Frontline,Kevin Blank,DE,chamber larp,2-4h,10,13,---,---,http://minilarp.de/wordpress/wp-content/uploads/2018/02/The-Frontline-V02-Deutsch.pdf,"#war
#10plus"
1325,"Bewerbung um den miniFRED","Thomas Christophel
",EN,chamber larp,<2h,8,8,---,---,http://minilarp.de/wordpress/wp-content/uploads/2018/02/MiniFRED-application-Somehow-everything-here-looks-like-home.pdf,#friendship 
1326,Falsch Verbunden,Martina Ryssel,DE,chamber larp,<2h,5,8,---,---,http://minilarp.de/wordpress/wp-content/uploads/2015/12/Martina-Ryssel-Falsch-Verbunden.pdf,"#friensdship
#journey"
1327,"STERBt, IHR SChwEINe!","Alina Bugelnig
Olivia Fischer
Alexander Neubauer",DE,chamber larp,---,6,6,---,---,http://minilarp.de/wordpress/wp-content/uploads/2018/02/sterbtihrschweine.pdf,#art
1328,Revenge,"Nils Einsfelder
Dennis Lange",DE,chamber larp,---,6,12,---,---,http://minilarp.de/wordpress/wp-content/uploads/2018/02/Revenge.pdf,"#police
#10plus"
1329,ReStart,?,DE,chamber larp,---,6,6,---,---,http://minilarp.de/wordpress/wp-content/uploads/2018/02/ReStart.pdf,
1330,"Heroes of our own epics",Taisia Kann,DE,chamber larp,---,3,6,---,---,http://minilarp.de/wordpress/wp-content/uploads/2018/02/Taisia-Kann-Heroes-of-our-own-epics.pdf,
1331,Friendly Fire,Dennis Lange,DE,chamber larp,---,6,10,---,---,http://minilarp.de/wordpress/wp-content/uploads/2018/02/friendly-fire.pdf,#depression
1332,"Der Prozess","Daniel Steinbach ",DE,chamber larp,2-4h,99,99,---,---,http://minilarp.de/wordpress/wp-content/uploads/2018/02/Der-Prozess.pdf,
1333,Der Testflug,"Mary B.",DE,chamber larp,---,99,99,---,---,http://minilarp.de/wordpress/wp-content/uploads/2018/02/DerTestflug.pdf,"#SF
#lem"
1334,Der Bankraub,?,DE,chamber larp,2-4h,20,20,---,---,http://minilarp.de/wordpress/wp-content/uploads/2018/02/Der-Bankraub-inkl.-Materialien.pdf,"#political
#10plus"
1335,Hollywood Lies,"Steve Hatherley
DeAnna Knippling",EN,freeform,2-4h,16,32,2,2,https://www.freeformgames.com/games/hollywood-lies.php,"#payment
#criminal"
1336,Hollywood Lies ,"Steve Hatherley
DeAnna Knippling",DE,freeform,2-4h,16,32,2,2,https://www.freeformgames.com/german_games.php,"#payment
#criminal"
1337,A Death Man's Chest,Mo Holkar,EN,freeform,2-4h,12,16,2,2,https://www.freeformgames.com/games/a-dead-mans-chest.php,#payment
1338,A Death Man's Chest,Mo Holkar,DE,freeform,2-4h,12,16,2,2,https://www.freeformgames.com/german_games.php,"#payment
#pirates"
1339,Dazzled to Death,Tracy Bose,EN,freeform,2-4h,12,15,2,2,https://www.freeformgames.com/games/dazzled-to-death.php,"#payment
#pirates"
1340,Spellbound,Lisa Perez,EN,freeform,2-4h,13,17,2,2,https://www.freeformgames.com/games/spellbound.php,"#payment
#magic"
1341,Bludgeoned on Broadway,Jennifer Vals,EN,freeform,2-4h,8,13,2,2,https://www.freeformgames.com/games/bludgeoned-on-broadway.php,#payment
1342,Death on the Rocks,Jessica Andrews,EN,freeform,2-4h,12,16,2,2,https://www.freeformgames.com/games/death-on-the-rocks.php,"#payment
#20s
#criminal"
1343,Death on the Gambia,Steve Hatherley,EN,freeform,2-4h,8,11,2,3,https://www.freeformgames.com/games/death-on-the-gambia.php,"#payment
#cryminal
#war"
1344,Death on the Gambia,Steve Hatherley,DE,freeform,2-4h,8,11,2,3,https://www.freeformgames.com/german_games.php,"#payment
#cryminal"
1345,The Night Before Christmas,Tracy Bose,EN,freeform,2-4h,12,15,2,2,https://www.freeformgames.com/games/the-night-before-christmas.php,"#payment
#family"
1346,Lord and Lady Westing's Will,Rachel Wendel,EN,freeform,2-4h,11,16,2,2,https://www.freeformgames.com/games/lord-and-lady-westings-will.php,"#payment
#20s"
1347,Murder at Sea,Chris Boote,EN,freeform,2-4h,17,33,2,2,https://www.freeformgames.com/games/murder-at-sea.php,"#payment
#criminal"
1348,Murder at Sea,Chris Boote,DE,freeform,2-4h,17,33,2,2,https://www.freeformgames.com/german_games.php,"#payment
#criminal"
1349,Davy Jone's Locker,Mark Schaefer,EN,freeform,2-4h,10,15,2,2,https://www.freeformgames.com/games/davy-jones-locker.php,"#payment
#pirates"
1350,Murder on the Dancefloor,Terrence Smith,EN,freeform,2-4h,14,20,2,2,https://www.freeformgames.com/games/murder-on-the-dancefloor.php,"#payment
#criminal"
1351,Snow Business,Lisa Butler,EN,freeform,2-4h,10,12,1,1,https://www.freeformgames.com/games/snow-business.php,"#payment
#criminal"
1352,The Karma Club,Mark Schaefer,EN,freeform,2-4h,10,14,2,2,https://www.freeformgames.com/games/the-karma-club.php,#payment
1353,Under the Big Top,Mark Schaefer,EN,freeform,2-4h,12,15,2,2,https://www.freeformgames.com/games/under-the-big-top.php,#payment
1354,Who Shot the Sheriff? ,Tara Laben,EN,freeform,2-4h,12,15,2,2,https://www.freeformgames.com/games/who-shot-the-sheriff.php,"#payment
#western"
1355,Arabian Nights,Lisa Perez,EN,freeform,2-4h,18,24,2,2,https://www.freeformgames.com/games/arabian-nights.php,"#payment
#1001nights"
1356,The Spy Who Killed Me,Anastazja Kulpa,EN,freeform,2-4h,14,19,2,2,https://www.freeformgames.com/games/the-spy-who-killed-me.php,"#payment
#spy"
1357,Haloween Lies,"Steve Hatherley
DeAnna Knippling",EN,freeform,2-4h,16,32,2,2,https://www.freeformgames.com/games/halloween-lies.php,"#payment
#party"
1358,Happy Birthhday R.J.,Lisa Butler,EN,freeform,2-4h,11,15,2,2,https://www.freeformgames.com/games/happy-birthday-rj.php,"#payment
#party"
1359,Court in the Act,Mo Holkar,EN,freeform,2-4h,13,21,2,2,https://www.freeformgames.com/games/court-in-the-act.php,"#payment
#Shakespeare "
1360,Pirate Island,Freeform Games,EN,other,<2h,6,32,1,2,https://www.freeformgames.com/games/kids/pirate-island.php,"#payment
#pirates"
1361,Trick or Treat,Freeform Games,EN,other,<2h,8,24,1,2,https://www.freeformgames.com/games/kids/trick-or-treat.php,"#payment
#children
"
1362,Monster Mash,Freeform Games,EN,other,<2h,8,24,1,2,https://www.freeformgames.com/games/kids/monster-mash.php,"#payment
#children
"
1363,... And That's It,Simon James Pettitt,DA,chamber larp,---,5,15,2,2,https://alexandria.dk/en/data?scenarie=4958,"#apocalyptic
#10plus"
1364,2091 - Ikke alle ørne kan flyve,?,DA,chamber larp,---,25,70,2,2,https://alexandria.dk/en/data?scenarie=5191,"#SF
#10plus
#postapocalyptic
#mutants
#superpower"
1365,3 grader af uskyld,?,DA,chamber larp,---,99,99,2,2,https://alexandria.dk/en/data?scenarie=3173,
1366,Against the Night,Nathan Hook,EN,chamber larp,,9,9,2,2,https://alexandria.dk/en/data?scenarie=3461,"#SF
#babylon5"
1367,And Not to Yield,Nathan Hook,EN,chamber larp,---,9,9,2,2,https://alexandria.dk/en/data?scenarie=3460,"#fantasy
#arsmagica"
1368,Arven efter Onkel Doom,"Mads Havshøj
Ryan Rohde Hougaard",DA,chamber larp,---,10,10,2,2,https://alexandria.dk/en/data?scenarie=3286,"#comedy
#fantasy"
1369,Bjergtaget,"Maria Bergmann Hamming
Jeppe Bergmann Hamming",EN,chamber larp,---,10,30,2,2,https://alexandria.dk/en/data?scenarie=5540,"#mithological
#10plus"
1370,Dancing with the Clans,"Oliver Nøglebæk
Anna Sigrid Pii Aunkilde
Tim Slumstrup Aunkilde",DA,chamber larp,---,14,200,2,2,https://alexandria.dk/en/data?scenarie=3659,"#10plus
#vampire
#WOD
#comedy"
1371,Den Hvide Krig,?,DA,chamber larp,---,99,99,2,2,https://alexandria.dk/en/data?scenarie=3729,
1372,Fra Høje Himmelsale,"Jens Danquah
Marcus S.
Maria Northved Elf
Sanne Harder",DA,chamber larp,---,99,99,2,2,https://alexandria.dk/en/data?scenarie=2289,#angels
1373,Genfærd,"Martin Qwist
Troels Barkholt-Spangsbo",DA,chamber larp,---,8,15,2,2,https://alexandria.dk/en/data?scenarie=3512,#ghost
1374,Happy Hour,Andrea Castellani,EN,chamber larp,---,8,8,2,2,https://alexandria.dk/en/data?scenarie=3423,#office
1375,Happy Hour,Andrea Castellani,DA,chamber larp,---,8,8,2,2,https://alexandria.dk/en/data?scenarie=3423,#office
1376,Hva' du værd?,Charles Bo Nielsen,DA,chamber larp,---,18,36,2,2,https://alexandria.dk/en/data?scenarie=3511,"#10plus
#politicalactivist"
1377,I Korsets Skygge,"Ask Agger
Jakob Bondesen",DA,chamber larp,---,99,99,2,2,https://alexandria.dk/en/data?scenarie=1951,"#nazi
#alternativhistory"
1378,Intet hjem - tusind stjerner,Regitze Illum,DA,chamber larp,---,99,99,2,2,https://alexandria.dk/en/data?scenarie=3414,"#refugges
SF"
1379,Kapo,?,NO,chamber larp,---,180,180,2,2,https://alexandria.dk/en/data?scenarie=3660,"#10plus
#politicalactivist"
1380,Memoratoriet: Det rare sted,"Monica Traxl
Morten Greis Petersen Fakkelskov",DA,chamber larp,---,8,12,2,2,https://alexandria.dk/en/data?scenarie=3258,#10plus
1381,Møde i rum sø,Ask Agger,DA,chamber larp,---,99,99,2,2,https://alexandria.dk/en/data?scenarie=824,#holocaust
1382,Nordenvindens Kvad,"Hans Peter Spang Hartsteen
Mads Ahola",DA,chamber larp,---,99,99,2,2,https://alexandria.dk/en/data?scenarie=4830,#fantasy
1383,Persona,"Maya Krone
Ryan Rohde Hougaard",DA,chamber larp,---,20,20,2,2,https://alexandria.dk/en/data?scenarie=2879,"#10plus
#identity"
1384,Roadtrip,?,EN,chamber larp,---,45,45,2,2,https://alexandria.dk/en/data?scenarie=5205,"#10plus
#rockteam
#music"
1385,Sarabande,"Jeppe Bergmann Hamming
Maria Bergmann Hamming",DA,chamber larp,---,12,12,2,3,https://alexandria.dk/en/data?scenarie=3756,"#10plus
#music
#19century"
1386,Shradan,?,DA,chamber larp,---,99,99,2,2,https://alexandria.dk/en/data?scenarie=3074,#fantasy
1387,Skt. Peters Disciple,"Ryan Rohde Hougaard
Søren Koch Dalsgaard
Troels Rohde Hansen
Ulrik Høyer Kold
Mikkel Bækgaard",DA,chamber larp,---,12,12,2,2,https://alexandria.dk/en/data?scenarie=2046,#apocalyptic
1388,Stereo Hearts,"Helene Willer Piironen
Maria Ljung",EN,chamber larp,---,5,5,2,2,https://alexandria.dk/en/data?scenarie=3869,#music
1389,Stormen,"Jeppe Bergmann Hamming
Jonas Sanberg Jensen
Maria Bergmann Hamming",DA,chamber larp,---,21,21,2,2,https://alexandria.dk/en/data?scenarie=3350,#psychological
